funny,user_id,review_id,text,business_id,stars,date,useful,cool
0,R-kL1bocHgP4GW7Mgd-ZXA,nI2rhDM2CgNazMdhiODoRQ,"OH MY GOD, this place. I used to like Pei Wei until I moved to Surprise and this location ruined it for me. They consistently screw up on orders, have huge wait times, and run out of key ingredients on an alarmingly regular basis. We just spent an hour waiting for a take out order (kung pao veggies and vegetable fried rice), which was twice the time they quoted us, only to be told they were out of WHITE RICE (how does a chinese restaurant fail to foresee the possibility that they might serve a lot of white rice on a Saturday night?!). I may have chosen to stick around the extra 15 minutes if they hadn't already had to re-make half my order after making it incorrectly the first time. When I change up an order even slightly to accommodate for allergies/dietary needs, they have to re-make it at least 75% of the time.
If the food was consistently delicious, I'd rate it higher, but honestly, it's only okay.",jQsNFOzDpxPmOurSWCg1vQ,2,2016/2/14,0,0
5,6jz_Yr6_AP2WWLbj9gGDpA,sb7iYaCc6ggpShtElkcwiw,"My wife wanted to try this place for awhile now.  One of her brothers friends used to be a manager of one in Colorado too.  Tonight we decided to try it out.

I placed my order online.  Easy process.  My wife went with an order of Chicken Lo Mein and I went with Sesame Chicken/Steak with fried rice as well as an egg roll and 2 pot stickers.  Total for everything was $24.80 after tax.  I drove down and picked up my food.  The manager their was friendly, rang me up real quick and I was out the door in no time. This bag was heavy as hell too!   Here is how everything tasted.....................

Chicken Lo Mein-  Only had a little of this.  Good noodles, good white meat chicken.  My wife liked it.

Sesame Chicken/Steak-  I decided to try out 2 kinds of meat.  They let you mix and match which is cool...they charge you for the highest priced item.  I substituted fried rice for white rice (.99 cents extra).  This was touted as soy citrus glaze, red bell peppers, onions, scallions, ginger, garlic and chile paste and sesame seeds.  It was just alright.  The flavors didn't really do much for me.  It was a tad spicy from the chile paste but overall it was kind of bland.  I had some pieces of steak/chicken that were a bit funky too.  I would definitely try out a different dish next time here...if there is a next time ;-).  The fried rice was good!

Egg Roll- Eh.  It was an egg roll.  Nothing fantastic about it but it tasted fine.  It came with a sweet mustard dipping sauce which was pretty tasty.  Usual fillings of pork, veggies etc.

Deep Fried Pot Stickers-  I got 2 of these things.  They were good.  Small but good.  Straight pork filling in the middle of them.  

Overall it was just alright.  I will say that they give you a GRIP of food.  The 2 entrees we got could have easily fed 1-2 more people.  For $24.80 it was a great value.  The food just wasn't the type of thing that  you would ever crave and keep you coming back though.  While I was eating my meal, all I could think of were better Chinese food places I have had before....wishing I was eating them instead.  It filled my belly, service was friendly and the value is definitely there.  I'll probably give them another try and order some other dishes to see if there is something I really like.  We shall see............",jQsNFOzDpxPmOurSWCg1vQ,3,2015/2/12,7,6
0,UXZDRVdx8eJqdqb13Bcfcg,j51qEbi4hMm6WHGlkt57xg,"Haven't eaten at this location in particular, but in general the prices are high for what you get.  It's nothing special and any other Chinese place in the city can probably beat it in the price/quality area.",jQsNFOzDpxPmOurSWCg1vQ,2,2009/1/24,1,0
0,EKTCccgwn9MAIDNSsDwuIg,fKCizCcgm5lrdh0fxnOplg,Always on point. I get the Carmel chicken.. The crab wontons are a guilt must have. And I love there  tea too. Ate her for two years and always pleased. Thx!,jQsNFOzDpxPmOurSWCg1vQ,4,2014/8/28,1,0
0,rHP3q9Ok1qu9_tJmIy4i9w,TGG8n3Cb3klpPdamJ88owA,I love Pei Wei. The food is delicious. The atmosphere is chill. The restaurant was clean and staff friendly.,jQsNFOzDpxPmOurSWCg1vQ,5,2015/11/1,0,0
0,bwElUOvj3cIjMp2qp4vjeQ,hQCBUqXmVB2QuQ2MVv3Apg,"Came here with my friend today cause we were starving and decide to go whichever next place we saw. And we were very surprised at how pretty the inside of the restaurant looked. The decor was amazing. I ordered the Japanese teryaki bowl vegetarian style and it was amazing. I loved the tofu and the brown rice and the veggies. My friend ordered the lo mein and she loved it. We didn't finish due to the fact that the portions are huge. (we didn't know it was a like share the bowl type of place, and when we figured it out we didn't do it because hers had meat). But overall this place was amazing. The employees are very very nice! And this place is vivid and just amazing. WAY better than panda express. I will definately come here again, and recomend it to everyone!!!",jQsNFOzDpxPmOurSWCg1vQ,5,2010/1/10,0,0
0,C38sl6tI_DVrpL5sg4Kmfw,P8h9lk3qwwzaYgM4ueCeqA,Very consistent food. Definitely a second best to P.F. Chang's.,jQsNFOzDpxPmOurSWCg1vQ,5,2010/7/4,1,0
1,cs6biPoaG9SmtVB44hU9Sw,LP1OdCHa7DMVpbLhB4dgMg,"Service is fast and on time. Love the online ordering-very convenient!  Food is always hot and delicious. However...NO FORKS FOR TAKE OUT?  That is poor management. Either you didn't order in time or there was a problem with the order...either way, hustle your booty to Walmart and buy a couple boxes: Unacceptable!",jQsNFOzDpxPmOurSWCg1vQ,3,2015/10/29,2,0
0,1fMDrDfB3IHPCka9SeSHsA,_laP3dAOE--w6JMCG4HFjg,The food was fantastic! I highly recommend  the lettuce wraps.,jQsNFOzDpxPmOurSWCg1vQ,4,2013/6/21,0,0
1,zLt0Qu_98ZGObYBTcG7jRQ,RMuW5m75o_5RgL2mTMfg2g,"Then we went to dinner at Pei Wei. Not bad for an Asian fusion place. Filled with senior citizens, but that's not all that surprising. I had the Mango Thai Shrimp, apparently, which was good. Right amount of spice in the dish. Not too heavy, either. Steve and Chris had their own plates as well, both of which looked appetizing. Not crazy about the moderate wait nor the fact that strangers came up to the table with unnecessary parenting advice for Steve and Chris.",jQsNFOzDpxPmOurSWCg1vQ,4,2010/7/2,2,1
0,33h6CGtB9MSYHi0-kbXMhw,9-mx4vAByTMxJDrLfNZZbA,"We use them to cater family get-togethers. Love the vegetarian dishes, especially the baked tofu- yum!  The Mongolian beef is a favorite with family.  When we dine in we always get the lettuce wrap.",jQsNFOzDpxPmOurSWCg1vQ,4,2012/9/11,0,0
0,mCE5jUDzP-ihU_6cwQsiiw,FxAxYxj5SbiOtcK36bJxCA,We went as a family of 6 and was treated very poorly by the manager at the  place. The food was greasy (I guess most Americans would love it since they don't see the difference) The manager had the audacity to compare this restaurant with PF Chang which is equally greasy and bad. I wouldn't recommend this place to any health conscious people. To top it all its expensive. Go to taco bell or China Panda and save your frustration and your appetite. Just being fancy is not the attraction motto for me. Maybe they will train their managers to change the attire of the restaurant. I wont waste my time here.,jQsNFOzDpxPmOurSWCg1vQ,1,2011/2/27,0,0
0,gRhtEXoxVpaccgvr3OkC0A,0sRld5Hk0O6JUGKpPlWgPQ,I love their food. I have gone there multiple times and still think it's great. I especially love their soda machine.  The Mongolian Beef dish is my absolute favorite.,jQsNFOzDpxPmOurSWCg1vQ,5,2016/5/31,0,0
1,ljGTQD_-yC4iXievtgCsbA,g9IdtJr5oVv4Df0nY_IPng,"We are winter residents and always look forward to eating here when we return.  Sorry to say we were quite disappointed with our Pad Thai orders today, so much sauce that it resembled a thick soup.  The egg ingredient seemed to be overlooked and was in big slices rather than smaller curds,  when I asked a server about the sauce he replied that it wasn't really sauce but that the rice noodles were too wet.  Either way, it was not a pleasant dish today.",jQsNFOzDpxPmOurSWCg1vQ,2,2015/1/21,2,1
0,faaOI6hU64h6SSaF0f11eg,i_g131Z2mXHBSSm5erJZbw,"Very tasty Chinese food!  The prices are reasonable and serving sizes are generous.  I really enjoyed the Mongolian Beef!

Dont forget to grab a fortune cookie from the bowl on your way out!",jQsNFOzDpxPmOurSWCg1vQ,3,2009/10/6,1,0
0,d6om2E23bPoZFWzLss-rrA,pta_2pIbHJhx_XM1-rIHzw,All around great flavor and portions. Perfect for take-out always consistent the fam eats here about three times a month never had a bad meal.,jQsNFOzDpxPmOurSWCg1vQ,5,2010/10/4,0,0
0,O2U5kLpXDY-xjDppJ7d_Nw,Ty2JjQqEZrmbSO7eFwlyiA,"The vegetarian options are pretty good, especially if you like tofu. The restaurant was out of napkins the last time I was there and the staff was friendly. I would recommend the take-out option versus dining in though.",jQsNFOzDpxPmOurSWCg1vQ,4,2008/12/2,0,0
0,5zkRD7dv8GqysVCvwPr-Ew,hZsxP7BZi8seJQRKw6hxEQ,"Pretty good food a chain. You do get a lot of food for the price. However, every time I have ordered online there has been a mistake. Sometimes they tell me they never even received my order when I received the confirmation email. Also, if you in during a busy time and have a teenage girl as a cashier, you're chances of having a pleasant experience with her are slim to none. This has happened to me multiple times with multiple different cashiers. I have spoken to the manager and he is always very apologetic, but I guess you just can't get stressed teenage girls to be nice to customers. I will continue to go here as the food is good for the price and they are relatively quick with preparation. Nice options if you're veggies as well.",jQsNFOzDpxPmOurSWCg1vQ,4,2016/2/13,0,0
1,Ov-0pRQxz5fTTElFE-WtTQ,1GVnTlLTCeR6Ew8z2D1EFw,"What can I say, I'm a sucker for Pei Wei.  When we lived in California, I heard the place was shut down.  Glad to move back and see it open.  

Take out rocks, call ahead.  They remember your phone number and name, so when you call they already know you.  They also save your last order to ask if you want the same, or to add anything to it... Nice touch.  I think I eat there too much! 

The only thing I don't like, and I think I'm the only one who doesn't like it, is the soda machine.  Only because I always get a soda after someone has pumped out some nasty combination of orange soda and root beer, then I can taste it in my coke.  Wish they had some filter system.  Otherwise, I could eat here daily.  Find me here at least once a week! :)",jQsNFOzDpxPmOurSWCg1vQ,5,2012/7/8,2,1
0,QZmG0pJlPQUq0PudwDKI5g,lHZziOQQYBGuyx11nCGSnA,"Took the family there last week.  Ordered fried wontons, sweet and sour beef, Mongolian beef, honey crusted chicken and pad Thai noodles.  

The Mongolian beef was delicious, however the white rice was undercooked, some of the rice was hard still and crunchy.

Honey crusted chicken also quite good, same story with the rice.  Same thing with the sweet and sour beef.

Ordered the Pad Thai without peanuts... Son is allergic to peanuts so we made it very clear we didn't want anything with nuts.  They deliver the pad Thai with peanuts all over the top.  Sent it back and they fixed it.

They brought us spring rolls which we did not order.  We said they were not ours we ordered wontons.  They bring us the wontons a few minutes later.  The wontons are less expensive than the spring rolls, we point that our to the guy at the register and with a bit of smart-alecky-ness says that he ""let us keep the spring rolls"" and ""didn't charge is for all of our drinks"" as if he did us a favor.

Overall the food was decent, the rice was terrible and the attitude of the cashier was not what I expected with a $65 food order!!

I wouldn't go back for that price and food quality but perhaps we caught them on a bad day..",jQsNFOzDpxPmOurSWCg1vQ,2,2013/5/23,0,0
0,iSWxqsVgkzn_I3t5pAw66w,hUnVNj83RehIogPzxKkR9w,I love the food and the containers it comes in. We eat there sometimes and also carry out. My favorite is ginger beef broccoli! Thank you for the emails especially. I really appreciate it,jQsNFOzDpxPmOurSWCg1vQ,5,2017/4/7,0,0
0,DAIpUGIsY71noX0wNuc27w,wmoivnocytzFnsJaB-5RIA,"Pei Wei has become a favorite ""take out"" spot for both myself and my girl friend.  We drive a little further than the local Taco Bell - KFC combination fast food stop, but to eat healthier it is certainly worth our time. 

Yesterday, after our Silver Crafting Class, we drove the 2.4 miles and not only enjoyed a relaxing healthy lunch, but then purchased ""take home"" orders so we would have our evening meal in the refrigerator waiting.  (I brought my husband home an order of his favorite Kung Po Chicken with brown rice.)  

If you haven't give Pei Wei a try, stop in some time. I believe you'll enjoy it -- that is, IF, you enjoy Asian dishes.",jQsNFOzDpxPmOurSWCg1vQ,5,2016/3/17,0,0
0,t9lwePmlZ7Sl_wiw9SFSrQ,ZUKo5tY7ZXqzF8-Uu0R8Rw,"It's just above average.  Portions are decent and cost was ok.  Got in and out fast by phoning our order in.  Good was ok, it didn't floor me but it didn't make me not want to there again.",jQsNFOzDpxPmOurSWCg1vQ,4,2015/8/8,0,0
4,p_azadim_uWFOXAhhKB3ag,l8cGGc6AaHCj8XomkYRzAw,"In Surprise this is probably the best Chinese offering which isnt saying a whole lot. I really wish there was an awesome offering out there in terms of Chinese food.. Mexican food, oh yeah, some very good places mostly but Asian, youre better off staying at home and cooking. 

We ordered the Asian Chicken Salad, chicken was old and had that old gross fridge taste.. Dan Dan Noodle, the noodles were over cooked and stuck together as one large soggy noodle.. Curry with Tofu, the curry had a weird perfume taste.. the honey chicken was pretty good as well as the hot and sour soup though neither made for good leftovers. 

With Surprise having so many chains it wasnt surprising to see one of these finally opening up.. a far better choice than Panda Express.. kind of sad, huh?",jQsNFOzDpxPmOurSWCg1vQ,2,2008/11/27,8,6
1,GG9tAoEC9sMa_DokSkkImA,kAA5n5ie00OFi0w0K53WSA,"Pei Wei is the fast food version of PF Changs. There's a long and interesting story surrounding Pei Wei and that of PF Changs. Let me just say that, a man named Paul Fleming (PF) and (Flemings) is responsible for many of the restaurants that you and I frequent. His ex wife and him went through a bitter divorce her nickname is (Flow) and she operates ""Flows,"" Chinese restaurants. Flow is Chinese and married another Caucasian man 20-25 years younger than her, who speaks fluent Chinese. Anyways, Peiwei's in my opinion is overpriced for the small amount of you receive for the consideration you give. In other words, there's no value for your consideration. Yes, I do enjoy the PeiWei Spicy chicken, extra spicy with water chestnuts, but at $12.53 for the water chestnuts and extra chicken, it's just not worth it. The rice is almost always dry and is cooked incorrectly in massive amounts, as well as being a long grain, not short grain rice. NOT WORTH THE MONEY!!!",jQsNFOzDpxPmOurSWCg1vQ,3,2017/6/10,5,3
0,cPfnF9PAvVjamEdZM3wTzA,k53Lj6HucbPbqZWYNFoBsg,I love the lettuce wraps here. They are simply the best.  I order carry out often from here. I occasionally dine in.  My problem with the dinning in is the seating. It is always difficult to find a seat.  The place really needs to expand.  If you have a party of more than 4 most days you can hang it up.  Other than the seating I like it. Large portions of rice and noodles.  A little stingy on the meat.,jQsNFOzDpxPmOurSWCg1vQ,4,2013/4/26,0,0
0,MFKjHdwguK0kDzNteF07_A,ULJhNKA4iikk9fVyvfPHqA,"Just dirty ... Sometimes I wonder why we come back here. At the register the girl handed me a cup. There was particles of food on the inside. I handed it back and said ""It's dirty, I'll take a different one."" She put the dirty cup back with the other 'clean' cups. I stopped and restated ""No. It's DIRTY, you probably shouldn't give it to someone else."" (Shaking my head)",jQsNFOzDpxPmOurSWCg1vQ,2,2014/12/27,2,0
0,e3S63222bmnlIYLi2DCeQg,En6K7NF2Sqxjc3NKLjx0cw,"Hot,vegan,carbo load 
You name it and they have it
Pricing is reasonable  and quality excellent 
No disappointments here
Five stars for the food 
We try to stop by monthly",jQsNFOzDpxPmOurSWCg1vQ,5,2017/4/23,0,0
0,GjxM-LmQcta13_DiUniVgg,uiSS0Hd9L4krCvwX0jMugg,"I eat regularly (3-5 times a month) at Pei Wei, usually in Scottsdale or North Phoenix. My wife's doctor is across the street from this Pei Wei, so we have been stopping in when we go to her baby check ups. It is, without a doubt, the best Pei Wei I have eaten at. It is consistent, they don't get frustrated if you customize your order, and the cooks on always on point. 

Wish this location was closer!",jQsNFOzDpxPmOurSWCg1vQ,5,2016/3/2,0,0
0,C_DEhSnhqFbtJcPb39FALA,z30Tv_MrQzEow6WjLFmtXQ,"This Pei Wei location has such kind, welcoming staff. They are so accommodating and hospitable. 5 stars, hands down.",jQsNFOzDpxPmOurSWCg1vQ,5,2017/6/12,0,0
0,wsDiT-IGGM8tvlaMwf1zwQ,EvlwP4hCwnFdQyUvC6RFVQ,"Pei Wei is a fast, easy, cheaper PF Chang's - and that's what makes it great! If you like the tofu dishes at PF Chang's, you'll love Pei Wei. The food here is great. The service is exceptional. And the portions are huge! I usually end up taking about half the food home with me. Also, compared to other lunch spots near by (like Paradise Bakery), it's really not all that busy. Of course, it's not authentic Asian food, but you shouldn't be expecting that when you come here anyway.",jQsNFOzDpxPmOurSWCg1vQ,4,2009/1/19,0,0
0,LSNwKpMPDsTjaAZEq5ud2Q,mgNBEZoEznL5VYGAUmyAWQ,"The problem may be that I lived in the Bay Area for 30 years. There, bad restaurants expire in less that a year.  Pei Wei wouldn't last very long.  We had the Mongolian Beef and Kung Pao chicken.  The beef was in a salty, sticky sweet brown sauce that rendered it almost inedible.  The Chicken had little spice or sauce, although the pea pods were fresh.  Think Panda Express. Food is not serve family style. Food is ordered at the register and brought (eventually) to your table.",jQsNFOzDpxPmOurSWCg1vQ,1,2010/12/29,2,0
0,d5xWk1GosWpEP7pGfLzh9g,UQ68U4Z2JAhuBMOrAv1AGA,"First time ever giving a review but felt it was necessary. I'm just gonna go all in and say it... Pei Wei sucks ass. It seems to be subjective, I know. But in comparison to legitimate Asian food, wheather that's credible Thai, Chinese, Vietnamese, etc., I'm not sure how anyone can make a compelling argument that Pei Wei is ""good"" food.. The crab wontons are usually a sure bet at any Asian restaurant but for some reason it just always sucks ass here. Fishy weird taste that's contrary to what they should taste like and the sauce is garbage. Teriyaki Chicken was bland and shitty. Pei Wei Spicy dish was average at best only cuz of the sweet sugary sauce that masks the overall flavor. Now my girlfriend and I just feel like shit.. Why? Cuz it's shitty food. Also saw on the local news that the location on Glendale and 7th st. had 4 health code violations. I'm officially done with this place. Spend a couple extra bucks and go eat some authentic Asian cuisine at a family owned restaurant that actually knows how to cook real food.. Not some corporate food chain bullshit.. Thank you for reading and bless your heart.",jQsNFOzDpxPmOurSWCg1vQ,1,2016/8/28,0,0
0,F783ardridpj3owUMHg-Fg,wFP3lpVdl03_NxZoXL4Pzg,"The wait time for the food was way too long- 30 minutes for a bowl of spicy noodles with some veggies. I'm a guest from out of state but this is nothing better than my local Panda joint. They should probably let the customers cook the food cause we could do it faster. 
The food was okay but the portions were a bit big. While I was waiting for the food (+30 min) I noticed a lot of people just ate a few bites and left the food on the table. So much food wasted- there must be a reason for that right?? 
The bathrooms weren't clean, barely had soap no towels and toilet didn't even flush!! 
I hope next time I'm down here that it isn't this bad.",jQsNFOzDpxPmOurSWCg1vQ,2,2015/11/7,0,0
0,hxhKA0q9jLxTfUdg1LM9Bg,0udTI0_Iy32PVH5ASUjfpA,I ordered the teriyaki bowl and it was great food for the price.  Quite impressed by the variety of options on the menu. Not sure if this location was the one I tried.,jQsNFOzDpxPmOurSWCg1vQ,4,2010/11/19,1,0
0,IFBx9nPxyomWzj_2prR6bg,ylXGqKJWJkwCwO-mhKh12A,"Absolutely wonderful. This place is clean, the staff is wonderful and go out of their way to help you. They stay a step ahead of you and get what what you need. 

The food is perfect! I have eaten here many many times and it has always been fresh, hot, and delicious! I highly recommend this place, 100%!",jQsNFOzDpxPmOurSWCg1vQ,5,2015/3/15,0,0
0,RhDwmkLWmC1SGF0VPV7xYQ,mUgMtcicQR39CJX9FCchTg,Service is a 4  . Very sloppy also the hot and sour soup aint that  bad if u add enough chile paste and salt and soy sauce the gentleman named pop he is the manager great service from him and this other lady did not get her name unfortunetly  I've changed my rating 2 times that's how impressed I am,jQsNFOzDpxPmOurSWCg1vQ,4,2011/9/15,0,0
0,CnSzFGho_Ofsda3DOg0cIA,nsUHkKb3vIdwd0x7egzBUQ,"Love the food but it's great at all locations. The customer service is horrible at this location. Only two tables were occupied at the time we walked in for a carry out. We walked in and they looked at us like.....really? Go away!! Someone walked up to the register and he just looked at me. I asked him if he was ready to take my order and he just kept looking at me like I was wasting his time.  No thank you, nothing. Just a hand to take my money and then a bag in my face so I would leave and get out of their faces. Really???",jQsNFOzDpxPmOurSWCg1vQ,1,2014/10/27,0,0
0,kq0emTsKE2DcDOWbe1NYRg,M6qZU16SjXoyoLrmNENhQg,We are from the Midwest and are visiting Phoenix on a vacation. We stopped in this place for some quick Asian food. What a great surprise! I had the Mongolian chicken and it was great. Very similar to PF Chang. You order at the counter and they bring the food. I wish we had one of these where I live.,jQsNFOzDpxPmOurSWCg1vQ,5,2017/3/6,0,0
0,mIGfb8yh-zSOoh0U2Y8mSQ,Wjcm9kzfQp3d2R6uqblzzg,"I usually go to pei wei regularly and am usually over all satisfied.  However today did not go well . First I was unable to order online,   when I  went to pick up the food I brought  a gift card with a remaining credit on it and the remaining total written on top with a permanent marker which would have covered the entire cost of my meal. When I handed it over to the employee  she swiped the card and simply stated there is a zero balance on this card. To which I replied that can't be correct because the last time I used it the employee wrote the available balance on the top of the card for me. The cashier didn't seem to take me serious and simply asked for another method of payment. I was in a rush it was my lunch hour so  I paid out of pocket. 
The sauce on my food taste watered down over all a poor experience. To add insult to injury I later called the number on my gift card and they assured me that I did have a credit balance which leave's me wondering what are gift card's good for? 
BUYER BEWARE...",jQsNFOzDpxPmOurSWCg1vQ,1,2017/1/24,1,0
0,rv6_U_4AsOQ-L50aNRuNNg,4RF8dMNBW-p2eTluPME_4g,Enjoyed the bright fun Mexican decor!  The food was delicious and reasonably priced!  And the margaritas were delicious!,dwQEZBFen2GdihLLfWeexA,4,2011/8/21,0,0
0,T5MGS0NHBCWgofZ6Q6Btng,ClgrKJ6dqiM7vSKJBJ2w6Q,I've been here at least 5 times now and each time is better than the last. I Iove what they have done to improve the building and add outdoor dining. Service is always good here and on par with other top places in Mentor. I really suggest the chicken soup on a cold day it's very yummy! Everything I've had on the menu has been great.,dwQEZBFen2GdihLLfWeexA,4,2013/6/3,0,0
0,NtkMuGqcis30GjAkq91etA,IBCTqmvwvd5ZqQhuvFDNXg,"Terrific service. The place was packed, but we were seated right away. Chips and salsa on the table as we were seated. Great food, big portions, fast service.",dwQEZBFen2GdihLLfWeexA,5,2014/3/15,0,0
0,unEY79t6hHECP9Yd58R1dg,69kni-xG6qtg9y3Hq_zw5g,"Ate here for lunch on a Sunday.  Arrived around 12:30, and there were a decent number of customers seated.

Service was friendly and fast, food was excellent, and they have DRAFT BEER, including a couple of Mexican brews.

This location is the best Don Tequila I have been to.",dwQEZBFen2GdihLLfWeexA,4,2014/6/9,0,0
0,UwfgmOOul1fc79IcI5h2MQ,rQOasxLFCDNWLNW27VHnyA,"Been dining here since it first opened. Wife is from tx so this is her taste of home. When tx folks come to visit they ask to go to Don's. 
It's very good tex-mex.",dwQEZBFen2GdihLLfWeexA,5,2012/2/25,0,0
0,kqsBiDRm1u34Q0RqN62QIA,eGtRHSII_uNGVELSxjYNSA,"If you have a hankering for Mexican, head on over to don tequilas. Fast service and delicious food with generous portions. We ordered the Guadalajara special tamale and the pollo adobe and they were both delicious.",dwQEZBFen2GdihLLfWeexA,5,2014/3/15,0,0
0,BYgAy3hu2s5GeiJ5WMuD0w,O5UfgCBj4osaEeolc_muUA,"Kind of disappointed with the previous reviews in the area of customer service because honestly there was none. We were the only patrons in the restaurant and the waiter seemed  inconvenienced by us being there. After he took our order he went and sat down in another booth and started playing on a computer. We did not get our food quickly like everyone else has said, as we were the only people here it shouldn't take as long as it takes for me to finish my beverage. Maybe it had something to do with the fact that the waiter was farting around instead of doing his job? They got three stars because despite the service the food was AMAZING and quite inexpensive. If you order a quesadilla you may want to order a la carte items as well because the quesadilla was the size of a large Taco which is odd.",dwQEZBFen2GdihLLfWeexA,3,2011/6/14,0,0
0,iIZhrDYOmcyGdiWSWAldmw,Dq7iR4uVsVWPfqKqaLtmtw,"I eat here all the time and most of the staff are from Guadalajara.... Food is definately ""americanized"" and by that i mean tamed down in heat and changed a little for what americans expect.... But when i order my racos de carne asada with lime and cilantro and onions.... All i get are big smiles and HOT sauce.... So if your in the mood for authentic hotmexican food.... Just let the waiter know.. Hell guide you to a great choice!",dwQEZBFen2GdihLLfWeexA,5,2013/4/24,0,0
0,tV0N0henYG4krjjA7glZhA,H4ecwTdoO_sjwELf62BjwQ,"Inconsistent service, average food.....I've had better at Chipotle.....

Won't be back.",dwQEZBFen2GdihLLfWeexA,3,2017/7/1,0,0
0,Rt1sD4KdPD6Uquf9BIsw2Q,0IOu6FA2x-rcvtXb8Xvheg,"Always the same old bad Mexican food. At least this time I did not get the nearly 2 foot piece of hair in my Fajita Burrito.
Why many people I know, including my wife like to go to this place is beyond me.",dwQEZBFen2GdihLLfWeexA,1,2012/12/10,0,0
0,xU3FI_O1XrjGRzOiFWvjBw,ysv7Ynllze9TV3GkzF0D3g,"Very good, reasonable priced . The Texas quesadilla with chicken, 
Steak, shrimp, onion, peppers and cheese was large and very good
They have Dos Equis on draft!",dwQEZBFen2GdihLLfWeexA,4,2015/9/7,0,0
